icon_type,file_path,file_name,stem,dir,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Apache-MXNet-on-AWS_32.svg,Arch_Apache-MXNet-on-AWS_32.svg,Arch_Apache-MXNet-on-AWS_32,32,Arch Apache MXNet on AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-DeepComposer_32.svg,Arch_AWS-DeepComposer_32.svg,Arch_AWS-DeepComposer_32,32,Arch AWS DeepComposer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-HealthImaging_32.svg,Arch_AWS-HealthImaging_32.svg,Arch_AWS-HealthImaging_32,32,Arch AWS HealthImaging,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-DevOps-Guru_32.svg,Arch_Amazon-DevOps-Guru_32.svg,Arch_Amazon-DevOps-Guru_32,32,Arch Amazon DevOps Guru,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Textract_32.svg,Arch_Amazon-Textract_32.svg,Arch_Amazon-Textract_32,32,Arch Amazon Textract,amazon textract,AI & Machine Learning,textract,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-SageMaker-Studio-Lab_32.svg,Arch_Amazon-SageMaker-Studio-Lab_32.svg,Arch_Amazon-SageMaker-Studio-Lab_32,32,Arch Amazon SageMaker Studio Lab,amazon sagemaker,AI & Machine Learning,sagemaker,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Augmented-AI-A2I_32.svg,Arch_Amazon-Augmented-AI-A2I_32.svg,Arch_Amazon-Augmented-AI-A2I_32,32,Arch Amazon Augmented AI A2I,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-CodeWhisperer_32.svg,Arch_Amazon-CodeWhisperer_32.svg,Arch_Amazon-CodeWhisperer_32,32,Arch Amazon CodeWhisperer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Q_32.svg,Arch_Amazon-Q_32.svg,Arch_Amazon-Q_32,32,Arch Amazon Q,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-HealthLake_32.svg,Arch_AWS-HealthLake_32.svg,Arch_AWS-HealthLake_32,32,Arch AWS HealthLake,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Elastic-Inference_32.svg,Arch_Amazon-Elastic-Inference_32.svg,Arch_Amazon-Elastic-Inference_32,32,Arch Amazon Elastic Inference,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_TensorFlow-on-AWS_32.svg,Arch_TensorFlow-on-AWS_32.svg,Arch_TensorFlow-on-AWS_32,32,Arch TensorFlow on AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Kendra_32.svg,Arch_Amazon-Kendra_32.svg,Arch_Amazon-Kendra_32,32,Arch Amazon Kendra,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-DeepLens_32.svg,Arch_AWS-DeepLens_32.svg,Arch_AWS-DeepLens_32,32,Arch AWS DeepLens,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Personalize_32.svg,Arch_Amazon-Personalize_32.svg,Arch_Amazon-Personalize_32,32,Arch Amazon Personalize,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_PyTorch-on-AWS_32.svg,Arch_PyTorch-on-AWS_32.svg,Arch_PyTorch-on-AWS_32,32,Arch PyTorch on AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-Deep-Learning-Containers_32.svg,Arch_AWS-Deep-Learning-Containers_32.svg,Arch_AWS-Deep-Learning-Containers_32,32,Arch AWS Deep Learning Containers,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-Deep-Learning-AMIs_32.svg,Arch_AWS-Deep-Learning-AMIs_32.svg,Arch_AWS-Deep-Learning-AMIs_32,32,Arch AWS Deep Learning AMIs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Translate_32.svg,Arch_Amazon-Translate_32.svg,Arch_Amazon-Translate_32,32,Arch Amazon Translate,amazon translate,AI & Machine Learning,translate,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Comprehend_32.svg,Arch_Amazon-Comprehend_32.svg,Arch_Amazon-Comprehend_32,32,Arch Amazon Comprehend,amazon comprehend,AI & Machine Learning,comprehend,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Fraud-Detector_32.svg,Arch_Amazon-Fraud-Detector_32.svg,Arch_Amazon-Fraud-Detector_32,32,Arch Amazon Fraud Detector,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Forecast_32.svg,Arch_Amazon-Forecast_32.svg,Arch_Amazon-Forecast_32,32,Arch Amazon Forecast,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Lookout-for-Metrics_32.svg,Arch_Amazon-Lookout-for-Metrics_32.svg,Arch_Amazon-Lookout-for-Metrics_32,32,Arch Amazon Lookout for Metrics,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-CodeGuru_32.svg,Arch_Amazon-CodeGuru_32.svg,Arch_Amazon-CodeGuru_32,32,Arch Amazon CodeGuru,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-Neuron_32.svg,Arch_AWS-Neuron_32.svg,Arch_AWS-Neuron_32,32,Arch AWS Neuron,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Transcribe_32.svg,Arch_Amazon-Transcribe_32.svg,Arch_Amazon-Transcribe_32,32,Arch Amazon Transcribe,amazon transcribe,AI & Machine Learning,transcribe,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-HealthScribe_32.svg,Arch_AWS-HealthScribe_32.svg,Arch_AWS-HealthScribe_32,32,Arch AWS HealthScribe,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Lookout-for-Vision_32.svg,Arch_Amazon-Lookout-for-Vision_32.svg,Arch_Amazon-Lookout-for-Vision_32,32,Arch Amazon Lookout for Vision,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Rekognition_32.svg,Arch_Amazon-Rekognition_32.svg,Arch_Amazon-Rekognition_32,32,Arch Amazon Rekognition,amazon rekognition,AI & Machine Learning,rekognition,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Polly_32.svg,Arch_Amazon-Polly_32.svg,Arch_Amazon-Polly_32,32,Arch Amazon Polly,amazon polly,AI & Machine Learning,polly,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-SageMaker-AI_32.svg,Arch_Amazon-SageMaker-AI_32.svg,Arch_Amazon-SageMaker-AI_32,32,Arch Amazon SageMaker AI,amazon sagemaker,AI & Machine Learning,sagemaker,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-App-Studio_32.svg,Arch_AWS-App-Studio_32.svg,Arch_AWS-App-Studio_32,32,Arch AWS App Studio,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-SageMaker-Ground-Truth_32.svg,Arch_Amazon-SageMaker-Ground-Truth_32.svg,Arch_Amazon-SageMaker-Ground-Truth_32,32,Arch Amazon SageMaker Ground Truth,amazon sagemaker,AI & Machine Learning,sagemaker,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Nova_32.svg,Arch_Amazon-Nova_32.svg,Arch_Amazon-Nova_32,32,Arch Amazon Nova,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Bedrock_32.svg,Arch_Amazon-Bedrock_32.svg,Arch_Amazon-Bedrock_32,32,Arch Amazon Bedrock,amazon bedrock,AI & Machine Learning,bedrock,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_Amazon-Lex_32.svg,Arch_Amazon-Lex_32.svg,Arch_Amazon-Lex_32,32,Arch Amazon Lex,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/32/Arch_AWS-Panorama_32.svg,Arch_AWS-Panorama_32.svg,Arch_AWS-Panorama_32,32,Arch AWS Panorama,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Kendra_48.svg,Arch_Amazon-Kendra_48.svg,Arch_Amazon-Kendra_48,48,Arch Amazon Kendra,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-HealthOmics_48.svg,Arch_AWS-HealthOmics_48.svg,Arch_AWS-HealthOmics_48,48,Arch AWS HealthOmics,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Personalize_48.svg,Arch_Amazon-Personalize_48.svg,Arch_Amazon-Personalize_48,48,Arch Amazon Personalize,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-HealthScribe_48.svg,Arch_AWS-HealthScribe_48.svg,Arch_AWS-HealthScribe_48,48,Arch AWS HealthScribe,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Transcribe_48.svg,Arch_Amazon-Transcribe_48.svg,Arch_Amazon-Transcribe_48,48,Arch Amazon Transcribe,amazon transcribe,AI & Machine Learning,transcribe,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Q_48.svg,Arch_Amazon-Q_48.svg,Arch_Amazon-Q_48,48,Arch Amazon Q,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Monitron_48.svg,Arch_Amazon-Monitron_48.svg,Arch_Amazon-Monitron_48,48,Arch Amazon Monitron,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Lookout-for-Metrics_48.svg,Arch_Amazon-Lookout-for-Metrics_48.svg,Arch_Amazon-Lookout-for-Metrics_48,48,Arch Amazon Lookout for Metrics,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Forecast_48.svg,Arch_Amazon-Forecast_48.svg,Arch_Amazon-Forecast_48,48,Arch Amazon Forecast,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-SageMaker-AI_48.svg,Arch_Amazon-SageMaker-AI_48.svg,Arch_Amazon-SageMaker-AI_48,48,Arch Amazon SageMaker AI,amazon sagemaker,AI & Machine Learning,sagemaker,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Lex_48.svg,Arch_Amazon-Lex_48.svg,Arch_Amazon-Lex_48,48,Arch Amazon Lex,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-DevOps-Guru_48.svg,Arch_Amazon-DevOps-Guru_48.svg,Arch_Amazon-DevOps-Guru_48,48,Arch Amazon DevOps Guru,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-Deep-Learning-Containers_48.svg,Arch_AWS-Deep-Learning-Containers_48.svg,Arch_AWS-Deep-Learning-Containers_48,48,Arch AWS Deep Learning Containers,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-DeepComposer_48.svg,Arch_AWS-DeepComposer_48.svg,Arch_AWS-DeepComposer_48,48,Arch AWS DeepComposer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Polly_48.svg,Arch_Amazon-Polly_48.svg,Arch_Amazon-Polly_48,48,Arch Amazon Polly,amazon polly,AI & Machine Learning,polly,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-HealthLake_48.svg,Arch_AWS-HealthLake_48.svg,Arch_AWS-HealthLake_48,48,Arch AWS HealthLake,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-HealthImaging_48.svg,Arch_AWS-HealthImaging_48.svg,Arch_AWS-HealthImaging_48,48,Arch AWS HealthImaging,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Comprehend_48.svg,Arch_Amazon-Comprehend_48.svg,Arch_Amazon-Comprehend_48,48,Arch Amazon Comprehend,amazon comprehend,AI & Machine Learning,comprehend,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Apache-MXNet-on-AWS_48.svg,Arch_Apache-MXNet-on-AWS_48.svg,Arch_Apache-MXNet-on-AWS_48,48,Arch Apache MXNet on AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Lookout-for-Equipment_48.svg,Arch_Amazon-Lookout-for-Equipment_48.svg,Arch_Amazon-Lookout-for-Equipment_48,48,Arch Amazon Lookout for Equipment,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Bedrock_48.svg,Arch_Amazon-Bedrock_48.svg,Arch_Amazon-Bedrock_48,48,Arch Amazon Bedrock,amazon bedrock,AI & Machine Learning,bedrock,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-CodeGuru_48.svg,Arch_Amazon-CodeGuru_48.svg,Arch_Amazon-CodeGuru_48,48,Arch Amazon CodeGuru,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Textract_48.svg,Arch_Amazon-Textract_48.svg,Arch_Amazon-Textract_48,48,Arch Amazon Textract,amazon textract,AI & Machine Learning,textract,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-Deep-Learning-AMIs_48.svg,Arch_AWS-Deep-Learning-AMIs_48.svg,Arch_AWS-Deep-Learning-AMIs_48,48,Arch AWS Deep Learning AMIs,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Comprehend-Medical_48.svg,Arch_Amazon-Comprehend-Medical_48.svg,Arch_Amazon-Comprehend-Medical_48,48,Arch Amazon Comprehend Medical,amazon comprehend,AI & Machine Learning,comprehend,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Lookout-for-Vision_48.svg,Arch_Amazon-Lookout-for-Vision_48.svg,Arch_Amazon-Lookout-for-Vision_48,48,Arch Amazon Lookout for Vision,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_TensorFlow-on-AWS_48.svg,Arch_TensorFlow-on-AWS_48.svg,Arch_TensorFlow-on-AWS_48,48,Arch TensorFlow on AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Rekognition_48.svg,Arch_Amazon-Rekognition_48.svg,Arch_Amazon-Rekognition_48,48,Arch Amazon Rekognition,amazon rekognition,AI & Machine Learning,rekognition,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-CodeWhisperer_48.svg,Arch_Amazon-CodeWhisperer_48.svg,Arch_Amazon-CodeWhisperer_48,48,Arch Amazon CodeWhisperer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-Panorama_48.svg,Arch_AWS-Panorama_48.svg,Arch_AWS-Panorama_48,48,Arch AWS Panorama,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Elastic-Inference_48.svg,Arch_Amazon-Elastic-Inference_48.svg,Arch_Amazon-Elastic-Inference_48,48,Arch Amazon Elastic Inference,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Augmented-AI-A2I_48.svg,Arch_Amazon-Augmented-AI-A2I_48.svg,Arch_Amazon-Augmented-AI-A2I_48,48,Arch Amazon Augmented AI A2I,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-DeepRacer_48.svg,Arch_AWS-DeepRacer_48.svg,Arch_AWS-DeepRacer_48,48,Arch AWS DeepRacer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Fraud-Detector_48.svg,Arch_Amazon-Fraud-Detector_48.svg,Arch_Amazon-Fraud-Detector_48,48,Arch Amazon Fraud Detector,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Translate_48.svg,Arch_Amazon-Translate_48.svg,Arch_Amazon-Translate_48,48,Arch Amazon Translate,amazon translate,AI & Machine Learning,translate,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-Nova_48.svg,Arch_Amazon-Nova_48.svg,Arch_Amazon-Nova_48,48,Arch Amazon Nova,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-SageMaker-Ground-Truth_48.svg,Arch_Amazon-SageMaker-Ground-Truth_48.svg,Arch_Amazon-SageMaker-Ground-Truth_48,48,Arch Amazon SageMaker Ground Truth,amazon sagemaker,AI & Machine Learning,sagemaker,True
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_PyTorch-on-AWS_48.svg,Arch_PyTorch-on-AWS_48.svg,Arch_PyTorch-on-AWS_48,48,Arch PyTorch on AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-Neuron_48.svg,Arch_AWS-Neuron_48.svg,Arch_AWS-Neuron_48,48,Arch AWS Neuron,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-App-Studio_48.svg,Arch_AWS-App-Studio_48.svg,Arch_AWS-App-Studio_48,48,Arch AWS App Studio,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_AWS-DeepLens_48.svg,Arch_AWS-DeepLens_48.svg,Arch_AWS-DeepLens_48,48,Arch AWS DeepLens,,,,False
service,Architecture-Service-Icons_02072025/Arch_Artificial-Intelligence/48/Arch_Amazon-SageMaker-Studio-Lab_48.svg,Arch_Amazon-SageMaker-Studio-Lab_48.svg,Arch_Amazon-SageMaker-Studio-Lab_48,48,Arch Amazon SageMaker Studio Lab,amazon sagemaker,AI & Machine Learning,sagemaker,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-SimSpace-Weaver_64.svg,Arch_AWS-SimSpace-Weaver_64.svg,Arch_AWS-SimSpace-Weaver_64,64,Arch AWS SimSpace Weaver,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Elastic-Beanstalk_64.svg,Arch_AWS-Elastic-Beanstalk_64.svg,Arch_AWS-Elastic-Beanstalk_64,64,Arch AWS Elastic Beanstalk,aws elastic beanstalk,Compute,elasticbeanstalk,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_Amazon-EC2_64.svg,Arch_Amazon-EC2_64.svg,Arch_Amazon-EC2_64,64,Arch Amazon EC2,amazon ec2,Compute,ec2,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Batch_64.svg,Arch_AWS-Batch_64.svg,Arch_AWS-Batch_64,64,Arch AWS Batch,aws batch,Compute,batch,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Nitro-Enclaves_64.svg,Arch_AWS-Nitro-Enclaves_64.svg,Arch_AWS-Nitro-Enclaves_64,64,Arch AWS Nitro Enclaves,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_Amazon-EC2-Image-Builder_64.svg,Arch_Amazon-EC2-Image-Builder_64.svg,Arch_Amazon-EC2-Image-Builder_64,64,Arch Amazon EC2 Image Builder,amazon ec2,Compute,ec2,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Compute-Optimizer_64.svg,Arch_AWS-Compute-Optimizer_64.svg,Arch_AWS-Compute-Optimizer_64,64,Arch AWS Compute Optimizer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-App-Runner_64.svg,Arch_AWS-App-Runner_64.svg,Arch_AWS-App-Runner_64,64,Arch AWS App Runner,aws app runner,Containers & Orchestration,apprunner,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Local-Zones_64.svg,Arch_AWS-Local-Zones_64.svg,Arch_AWS-Local-Zones_64,64,Arch AWS Local Zones,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Lambda_64.svg,Arch_AWS-Lambda_64.svg,Arch_AWS-Lambda_64,64,Arch AWS Lambda,aws lambda,Serverless & Event-driven,lambda,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Outposts-servers_64.svg,Arch_AWS-Outposts-servers_64.svg,Arch_AWS-Outposts-servers_64,64,Arch AWS Outposts servers,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_NICE-EnginFrame_64.svg,Arch_NICE-EnginFrame_64.svg,Arch_NICE-EnginFrame_64,64,Arch NICE EnginFrame,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_Elastic-Fabric-Adapter_64.svg,Arch_Elastic-Fabric-Adapter_64.svg,Arch_Elastic-Fabric-Adapter_64,64,Arch Elastic Fabric Adapter,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Wavelength_64.svg,Arch_AWS-Wavelength_64.svg,Arch_AWS-Wavelength_64,64,Arch AWS Wavelength,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Outposts-rack_64.svg,Arch_AWS-Outposts-rack_64.svg,Arch_AWS-Outposts-rack_64,64,Arch AWS Outposts rack,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_Amazon-Lightsail-for-Research_64.svg,Arch_Amazon-Lightsail-for-Research_64.svg,Arch_Amazon-Lightsail-for-Research_64,64,Arch Amazon Lightsail for Research,amazon lightsail,Compute,lightsail,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Serverless-Application-Repository_64.svg,Arch_AWS-Serverless-Application-Repository_64.svg,Arch_AWS-Serverless-Application-Repository_64,64,Arch AWS Serverless Application Repository,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_Amazon-EC2-Auto-Scaling_64.svg,Arch_Amazon-EC2-Auto-Scaling_64.svg,Arch_Amazon-EC2-Auto-Scaling_64,64,Arch Amazon EC2 Auto Scaling,amazon ec2,Compute,ec2,True
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_Amazon-DCV_64.svg,Arch_Amazon-DCV_64.svg,Arch_Amazon-DCV_64,64,Arch Amazon DCV,,,,False
service,Architecture-Service-Icons_02072025/Arch_Compute/64/Arch_AWS-Parallel-Computing-Service_64.svg,Arch_AWS-Parallel-Computing-Service_64.svg,Arch_AWS-Parallel-Computing-Service_64,64,Arch AWS Parallel Computing Service,,,,False
